capture_id,capture_group_id,role,binary_label,browser,tool,resolver,csv_archive,csv_entry,csv_candidate_entries,csv_pair_mode,pcap_path,pcap_sha256,pcap_size_bytes,archive_name,archive_sha256,archive_member,relative_path,alignment_only_fields_enter_detector_input
fresh-071afaf239096772416f,fresh-071afaf239096772416f,train,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_dnsadguardcom_doh2_2020-03-29T02:14:21.723498.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_dnsadguardcom_doh2_2020-03-29T02_14_21.723498.pcap,7d3f2dc17990317895a5dd4d7dfb3b80006c7ea4811efddb281e2358a5092884,28153,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_dnsadguardcom_doh2_2020-03-29T02:14:21.723498.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_dnsadguardcom_doh2_2020-03-29T02:14:21.723498.pcap,False
fresh-8c0e0f16acf958821c3f,fresh-8c0e0f16acf958821c3f,train,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_99911_doh7_2020-03-25T20:30:40.028345.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_99911_doh7_2020-03-25T20_30_40.028345.pcap,c5fe1e5a623502709d6afcdb3e582240a0c2180d2abaa00fd098965f5c6056e3,3292196,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_99911_doh7_2020-03-25T20:30:40.028345.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_99911_doh7_2020-03-25T20:30:40.028345.pcap,False
fresh-683c61dfc474e13be750,fresh-683c61dfc474e13be750,train,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_99911_doh7_2020-03-25T05:35:39.176601.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_99911_doh7_2020-03-25T05_35_39.176601.pcap,52964629090492b87444152f76913ab80224e389cfc9c641a9dd320583d9d050,3273767,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_99911_doh7_2020-03-25T05:35:39.176601.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_99911_doh7_2020-03-25T05:35:39.176601.pcap,False
fresh-cd87f9a7bb48ab56cf1f,fresh-cd87f9a7bb48ab56cf1f,train,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_dnsadguardcom_doh5_2020-03-29T05:55:06.449196.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_dnsadguardcom_doh5_2020-03-29T05_55_06.449196.pcap,e75d1eca9f663e4c1037f4f8e84fad24a7bb5397f8f38549518f2dfac31356b1,28003,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_dnsadguardcom_doh5_2020-03-29T05:55:06.449196.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_dnsadguardcom_doh5_2020-03-29T05:55:06.449196.pcap,False
fresh-9636bdb17b47fb48e4bc,fresh-9636bdb17b47fb48e4bc,train,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_dnsadguardcom_doh1_2020-03-29T08:13:06.491347.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_dnsadguardcom_doh1_2020-03-29T08_13_06.491347.pcap,43f98d554ca7e9aeeb3a02b7939b063966497becfac486db1f7040c1b7086c9e,2082449,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_dnsadguardcom_doh1_2020-03-29T08:13:06.491347.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_dnsadguardcom_doh1_2020-03-29T08:13:06.491347.pcap,False
fresh-97b1a4bb647043a431b5,fresh-97b1a4bb647043a431b5,train,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_99911_doh9_2020-03-25T15:21:12.268187.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_99911_doh9_2020-03-25T15_21_12.268187.pcap,281976d6ceefb237fac733d26a37a4aacabe4cc1a9d87ccb87c7e7c5de24846b,2554441,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_99911_doh9_2020-03-25T15:21:12.268187.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_99911_doh9_2020-03-25T15:21:12.268187.pcap,False
fresh-e73fd09a698c83557888,fresh-e73fd09a698c83557888,train,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_dnsadguardcom_doh4_2020-03-29T02:14:22.498811.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_dnsadguardcom_doh4_2020-03-29T02_14_22.498811.pcap,b32a2159a905b948cc83d255b4eea04307b2e986c7d7ff39ce3c66a7217fe329,27577,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_dnsadguardcom_doh4_2020-03-29T02:14:22.498811.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_dnsadguardcom_doh4_2020-03-29T02:14:22.498811.pcap,False
fresh-5ac33e4abefb46922635,fresh-5ac33e4abefb46922635,train,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_99911_doh7_2020-03-25T14:53:25.940450.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_99911_doh7_2020-03-25T14_53_25.940450.pcap,038a96bfbaf07b40eac0f6c579c730e91c236b04a8483210b6574e08559daa1d,3288495,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_99911_doh7_2020-03-25T14:53:25.940450.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_99911_doh7_2020-03-25T14:53:25.940450.pcap,False
fresh-5288058ed23fab14c027,fresh-5288058ed23fab14c027,train,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_99911_doh9_2020-03-25T03:15:37.332324.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_99911_doh9_2020-03-25T03_15_37.332324.pcap,632afaabb3dc8db2f83078f5a7556644249956efb4e17f1f81b37eca5b920fd7,3209023,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_99911_doh9_2020-03-25T03:15:37.332324.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_99911_doh9_2020-03-25T03:15:37.332324.pcap,False
fresh-08dba6245b6a78e019c7,fresh-08dba6245b6a78e019c7,train,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_dnsadguardcom_doh1_2020-03-29T04:32:18.916823.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_dnsadguardcom_doh1_2020-03-29T04_32_18.916823.pcap,fbcb1e815d5eff9b70e893b17181371b33944d0618459c7e48fbf4bed7f0242a,2108131,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_dnsadguardcom_doh1_2020-03-29T04:32:18.916823.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_dnsadguardcom_doh1_2020-03-29T04:32:18.916823.pcap,False
fresh-daced2f109ed42db0b90,fresh-daced2f109ed42db0b90,train,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_dnsadguardcom_doh6_2020-03-28T19:19:51.629894.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_dnsadguardcom_doh6_2020-03-28T19_19_51.629894.pcap,7ec5248c8fd55fec9bb9d9189d67ccf225db5c5ab23ef57752eaf999f02cc939,27581,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_dnsadguardcom_doh6_2020-03-28T19:19:51.629894.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_dnsadguardcom_doh6_2020-03-28T19:19:51.629894.pcap,False
fresh-d077ece94aafaf361d8b,fresh-d077ece94aafaf361d8b,train,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_dnsadguardcom_doh2_2020-03-28T17:29:18.365120.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_dnsadguardcom_doh2_2020-03-28T17_29_18.365120.pcap,71bf5bc29211ebf837e96b58478d98630a412c737432cd50ea8dd084b90adad4,27845,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_dnsadguardcom_doh2_2020-03-28T17:29:18.365120.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_dnsadguardcom_doh2_2020-03-28T17:29:18.365120.pcap,False
fresh-a4fadb415dcf4bcb6a37,fresh-a4fadb415dcf4bcb6a37,train,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_dnsadguardcom_doh5_2020-03-28T08:16:20.910993.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_dnsadguardcom_doh5_2020-03-28T08_16_20.910993.pcap,e06397912c5cf03e3e05326b61383f742cb2b362355e896c445595688ad99a1b,27840,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_dnsadguardcom_doh5_2020-03-28T08:16:20.910993.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_dnsadguardcom_doh5_2020-03-28T08:16:20.910993.pcap,False
fresh-0ad44685ff674c4506e4,fresh-0ad44685ff674c4506e4,train,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_dnsadguardcom_doh3_2020-03-29T10:03:45.953873.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_dnsadguardcom_doh3_2020-03-29T10_03_45.953873.pcap,51e78cc585575459e625b75a173981fc5a66c524ee5c6f198eaee974b83e27a4,27590,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_dnsadguardcom_doh3_2020-03-29T10:03:45.953873.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_dnsadguardcom_doh3_2020-03-29T10:03:45.953873.pcap,False
fresh-06134eef11d8fcdce469,fresh-06134eef11d8fcdce469,train,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_99911_doh7_2020-03-25T04:11:35.267767.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_99911_doh7_2020-03-25T04_11_35.267767.pcap,b411519dd6334a56ea5b88aa94af1123c4944ae7f3580406e16360e1169c16b5,3034562,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_99911_doh7_2020-03-25T04:11:35.267767.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_99911_doh7_2020-03-25T04:11:35.267767.pcap,False
fresh-fb39c75afd545124543b,fresh-fb39c75afd545124543b,train,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_99911_doh9_2020-03-25T04:11:38.075144.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_99911_doh9_2020-03-25T04_11_38.075144.pcap,a3e4afbfdef79d5651e555a44af7bfb43aa81a49b4588be0da406367b821f128,3263109,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_99911_doh9_2020-03-25T04:11:38.075144.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_99911_doh9_2020-03-25T04:11:38.075144.pcap,False
fresh-2e18c3015c3d3c93662e,fresh-2e18c3015c3d3c93662e,train,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_99911_doh9_2020-03-25T20:58:46.753299.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_99911_doh9_2020-03-25T20_58_46.753299.pcap,df92ef22d2ebedb9fde35abfe9138bb1ce1798bcff27e2a1fc19212506de1f5f,2520111,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_99911_doh9_2020-03-25T20:58:46.753299.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_99911_doh9_2020-03-25T20:58:46.753299.pcap,False
fresh-6a782fdb5bfec5bf7d76,fresh-6a782fdb5bfec5bf7d76,train,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_dnsadguardcom_doh2_2020-03-29T08:13:07.276750.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_dnsadguardcom_doh2_2020-03-29T08_13_07.276750.pcap,bda5003686a36a3252424977ea8d0d6842764a19f80541ff4eac80e330a36c79,27855,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_dnsadguardcom_doh2_2020-03-29T08:13:07.276750.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_dnsadguardcom_doh2_2020-03-29T08:13:07.276750.pcap,False
fresh-1c919e0f963507fd0d5e,fresh-1c919e0f963507fd0d5e,train,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_dnsadguardcom_doh2_2020-03-29T04:32:21.431738.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_dnsadguardcom_doh2_2020-03-29T04_32_21.431738.pcap,ac680b9405ade267b5afd5b5ba687ceb2c00adeeb1727198300dad49714466b2,27756,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_dnsadguardcom_doh2_2020-03-29T04:32:21.431738.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_dnsadguardcom_doh2_2020-03-29T04:32:21.431738.pcap,False
fresh-11e61efb48f8c4534221,fresh-11e61efb48f8c4534221,train,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_dnsadguardcom_doh3_2020-03-29T04:59:58.040597.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_dnsadguardcom_doh3_2020-03-29T04_59_58.040597.pcap,71952544a45b5dc017b3a700f986f92367ed79af40577bd70189ee04c20a1623,27683,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_dnsadguardcom_doh3_2020-03-29T04:59:58.040597.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_dnsadguardcom_doh3_2020-03-29T04:59:58.040597.pcap,False
fresh-6503b8659789d479f6b4,fresh-6503b8659789d479f6b4,train,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_99911_doh9_2020-03-25T12:06:44.651673.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_99911_doh9_2020-03-25T12_06_44.651673.pcap,3d3c5718b1eca76ad29854b0731b30ac11ddbde06313269133140f95769d4348,2251896,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_99911_doh9_2020-03-25T12:06:44.651673.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_99911_doh9_2020-03-25T12:06:44.651673.pcap,False
fresh-f0c797c21afcac6ae535,fresh-f0c797c21afcac6ae535,train,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_99911_doh8_2020-03-25T11:10:58.917702.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_99911_doh8_2020-03-25T11_10_58.917702.pcap,4e8a4b6ca1ecb83d8435113707768589db56f210048460f4f953c005763ee037,3270462,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_99911_doh8_2020-03-25T11:10:58.917702.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_99911_doh8_2020-03-25T11:10:58.917702.pcap,False
fresh-b0fbd2483ac2b48e22bc,fresh-b0fbd2483ac2b48e22bc,train,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_dnsadguardcom_doh2_2020-03-28T08:16:19.801143.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_dnsadguardcom_doh2_2020-03-28T08_16_19.801143.pcap,9579dcfec98d26289780538ddd56816733a1bf5a736b737234a22d8387f49857,27594,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_dnsadguardcom_doh2_2020-03-28T08:16:19.801143.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_dnsadguardcom_doh2_2020-03-28T08:16:19.801143.pcap,False
fresh-7afe17e8f7715430f468,fresh-7afe17e8f7715430f468,train,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_dnsadguardcom_doh1_2020-03-29T06:22:39.439895.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_dnsadguardcom_doh1_2020-03-29T06_22_39.439895.pcap,df5a2af6bc36e9aa36db407750ae9081aa5661b7dc960dc0d83375ad33c44cc3,1999465,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_dnsadguardcom_doh1_2020-03-29T06:22:39.439895.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_dnsadguardcom_doh1_2020-03-29T06:22:39.439895.pcap,False
fresh-d15162aae8098bfa7292,fresh-d15162aae8098bfa7292,train,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_dnsadguardcom_doh4_2020-03-28T07:21:03.361021.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_dnsadguardcom_doh4_2020-03-28T07_21_03.361021.pcap,a2e690808acb8d62ea2a8f239177ac4f5879c6620e029c1648aabe45780ef705,27673,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_dnsadguardcom_doh4_2020-03-28T07:21:03.361021.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_dnsadguardcom_doh4_2020-03-28T07:21:03.361021.pcap,False
fresh-a38ca49ef2158c914c6a,fresh-a38ca49ef2158c914c6a,train,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_99911_doh8_2020-03-24T23:03:00.878555.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_99911_doh8_2020-03-24T23_03_00.878555.pcap,b033db3c0e7cf64fa3c7abaa60ae2d79bb6af13c7d21854ffcea27aee1fca9c2,3176614,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_99911_doh8_2020-03-24T23:03:00.878555.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_99911_doh8_2020-03-24T23:03:00.878555.pcap,False
fresh-4a879be04d8a02297126,fresh-4a879be04d8a02297126,train,malicious,,dnscat2,,data/raw/DoHBrw/auxiliary_csv_archives/CSVs/MaliciousDoH-CSVs.zip,CSVs/dnscat2/Separate/dsncat2_default-tunnel_dnsadguardcom_doh5_2020-03-28T16:34:02.428848.csv,,exact_official_capture_csv,data/raw/DoHBrw/pcap/_w282_fresh_training/MaliciousDoH-dnscat2-Pcap-1202_1802/dsncat2_default-tunnel_dnsadguardcom_doh5_2020-03-28T16_34_02.428848.pcap,4ab3049514e5c5f20ee11d46b5beaff9e84418d187b496735e6d7fe410a3b41e,28471,MaliciousDoH-dnscat2-Pcap-1202_1802.zip,b97d7ac6d3dd7e65ff7c7610c3a95fff80664ba0e4e2ab25fcb62d15069388fa,dsncat2_default-tunnel_dnsadguardcom_doh5_2020-03-28T16:34:02.428848.pcap,MaliciousDoH-dnscat2-Pcap-1202_1802.zip/dsncat2_default-tunnel_dnsadguardcom_doh5_2020-03-28T16:34:02.428848.pcap,False
